Postal Code,Date,Sentiment,Year
80238,2022-06-03,Positive,2022
80211,2022-06-03,Negative,2022
80204,2022-06-03,Positive,2022
80238,2022-06-03,Positive,2022
80002,2022-06-03,Negative,2022
80014,2022-06-03,Positive,2022
80014,2022-06-03,Neutral,2022
80238,2022-06-03,Positive,2022
80014,2022-06-03,Positive,2022
80016,2022-06-03,Positive,2022
80221,2022-06-03,Positive,2022
80014,2022-06-03,Neutral,2022
80204,2022-06-03,Positive,2022
80204,2022-06-03,Neutral,2022
80002,2022-06-03,Positive,2022
80234,2022-06-03,Positive,2022
80238,2022-06-03,Positive,2022
80234,2022-06-03,Positive,2022
80204,2022-06-03,Positive,2022
80014,2022-06-03,Positive,2022
80002,2022-06-03,Neutral,2022
80016,2022-06-03,Positive,2022
80211,2022-06-03,Positive,2022
80234,2022-06-03,Positive,2022
80221,2022-06-03,Positive,2022
80221,2022-06-03,Negative,2022
80221,2022-06-03,Neutral,2022
80234,2022-06-03,Positive,2022
80120,2022-06-03,Positive,2022
80219,2022-06-03,Negative,2022
80238,2022-06-03,Positive,2022
80211,2022-06-03,Neutral,2022
80219,2022-06-03,Positive,2022
80002,2022-06-03,Neutral,2022
80204,2022-06-03,Positive,2022
80219,2022-06-03,Positive,2022
80016,2022-06-03,Positive,2022
80120,2022-06-03,Positive,2022
80016,2022-06-03,Negative,2022
80234,2022-06-03,Neutral,2022
80211,2022-06-03,Positive,2022
80219,2022-06-03,Positive,2022
80014,2022-06-03,Positive,2022
80234,2022-06-03,Positive,2022
80219,2022-06-03,Neutral,2022
80221,2022-06-03,Neutral,2022
80002,2022-06-03,Positive,2022
80120,2022-06-03,Negative,2022
80002,2022-06-03,Positive,2022
80234,2022-06-03,Positive,2022
80120,2022-06-03,Neutral,2022
80120,2022-06-02,Positive,2022
80234,2022-06-02,Positive,2022
80238,2022-06-02,Positive,2022
80238,2022-06-02,Positive,2022
80238,2022-06-02,Negative,2022
80120,2022-06-02,Positive,2022
80016,2022-06-02,Negative,2022
80221,2022-06-02,Neutral,2022
80120,2022-06-02,Positive,2022
80120,2022-06-02,Positive,2022
80234,2022-06-02,Negative,2022
80219,2022-06-02,Neutral,2022
80219,2022-06-02,Negative,2022
80221,2022-06-02,Positive,2022
80016,2022-06-02,Neutral,2022
80211,2022-06-02,Positive,2022
80234,2022-06-02,Positive,2022
80002,2022-06-02,Negative,2022
80221,2022-06-02,Negative,2022
80211,2022-06-02,Positive,2022
80120,2022-06-02,Neutral,2022
80016,2022-06-02,Neutral,2022
80234,2022-06-02,Neutral,2022
80002,2022-06-02,Positive,2022
80120,2022-06-02,Positive,2022
80211,2022-06-02,Positive,2022
80016,2022-06-02,Neutral,2022
80219,2022-06-02,Positive,2022
80016,2022-06-02,Positive,2022
80221,2022-06-02,Positive,2022
80238,2022-06-02,Positive,2022
80211,2022-06-02,Positive,2022
80002,2022-06-02,Negative,2022
80238,2022-06-02,Negative,2022
80238,2022-06-02,Positive,2022
80211,2022-06-02,Negative,2022
80234,2022-06-02,Neutral,2022
80204,2022-06-02,Positive,2022
80234,2022-06-02,Positive,2022
80219,2022-06-02,Neutral,2022
80219,2022-06-02,Negative,2022
80238,2022-06-02,Positive,2022
80238,2022-06-02,Neutral,2022
80014,2022-06-02,Positive,2022
80238,2022-06-02,Positive,2022
80014,2022-06-02,Positive,2022
80120,2022-06-02,Neutral,2022
80234,2022-06-02,Positive,2022
80204,2022-06-02,Positive,2022
80238,2022-06-02,Negative,2022
80120,2022-06-02,Negative,2022
80120,2022-06-02,Positive,2022
80002,2022-06-02,Positive,2022
80002,2022-06-02,Neutral,2022
80120,2022-06-02,Positive,2022
80120,2022-06-02,Positive,2022
80120,2022-06-02,Negative,2022
80014,2022-06-02,Positive,2022
80014,2022-06-02,Positive,2022
80238,2022-06-02,Neutral,2022
80120,2022-06-02,Negative,2022
80234,2022-06-02,Positive,2022
80120,2022-06-02,Neutral,2022
80120,2022-06-02,Positive,2022
80234,2022-06-02,Negative,2022
80219,2022-06-02,Positive,2022
80120,2022-06-02,Positive,2022
80016,2022-06-02,Positive,2022
80120,2022-06-02,Positive,2022
80204,2022-06-02,Positive,2022
80234,2022-06-02,Neutral,2022
80002,2022-06-02,Positive,2022
80002,2022-06-02,Positive,2022
80221,2022-06-01,Positive,2022
80120,2022-06-01,Positive,2022
80204,2022-06-01,Negative,2022
80219,2022-06-01,Positive,2022
80219,2022-06-01,Positive,2022
80221,2022-06-01,Negative,2022
80211,2022-06-01,Positive,2022
80016,2022-06-01,Negative,2022
80211,2022-06-01,Positive,2022
80016,2022-06-01,Neutral,2022
80234,2022-06-01,Negative,2022
80211,2022-06-01,Positive,2022
80002,2022-06-01,Neutral,2022
80204,2022-06-01,Positive,2022
80211,2022-06-01,Positive,2022
80014,2022-06-01,Positive,2022
80002,2022-06-01,Positive,2022
80204,2022-06-01,Positive,2022
80014,2022-06-01,Positive,2022
80221,2022-06-01,Neutral,2022
80211,2022-06-01,Positive,2022
80016,2022-06-01,Positive,2022
80120,2022-06-01,Positive,2022
80219,2022-06-01,Positive,2022
80204,2022-06-01,Negative,2022
80014,2022-06-01,Positive,2022
80014,2022-06-01,Positive,2022
80002,2022-06-01,Positive,2022
80016,2022-06-01,Positive,2022
80204,2022-06-01,Positive,2022
80238,2022-06-01,Negative,2022
80120,2022-06-01,Positive,2022
80219,2022-06-01,Positive,2022
80211,2022-06-01,Neutral,2022
80204,2022-06-01,Neutral,2022
80002,2022-06-01,Positive,2022
80234,2022-06-01,Positive,2022
80120,2022-06-01,Positive,2022
80120,2022-06-01,Neutral,2022
80219,2022-06-01,Negative,2022
80120,2022-06-01,Positive,2022
80221,2022-06-01,Positive,2022
80221,2022-06-01,Neutral,2022
80002,2022-06-01,Positive,2022
80219,2022-06-01,Neutral,2022
80016,2022-06-01,Neutral,2022
80234,2022-06-01,Negative,2022
80234,2022-06-01,Neutral,2022
80204,2022-06-01,Neutral,2022
80211,2022-06-01,Neutral,2022
80014,2022-06-01,Positive,2022
80120,2022-06-01,Neutral,2022
80014,2022-06-01,Neutral,2022
80120,2022-06-01,Neutral,2022
80120,2022-06-01,Positive,2022
80002,2022-06-01,Positive,2022
80219,2022-06-01,Positive,2022
80219,2022-06-01,Positive,2022
80219,2022-06-01,Positive,2022
80016,2022-06-01,Positive,2022
80204,2022-05-31,Negative,2022
80219,2022-05-31,Negative,2022
80221,2022-05-31,Negative,2022
80120,2022-05-31,Positive,2022
80204,2022-05-31,Positive,2022
80016,2022-05-31,Positive,2022
80219,2022-05-31,Positive,2022
80238,2022-05-31,Negative,2022
80211,2022-05-31,Positive,2022
80002,2022-05-31,Positive,2022
80002,2022-05-31,Negative,2022
80120,2022-05-31,Positive,2022
80238,2022-05-31,Negative,2022
80204,2022-05-31,Negative,2022
80211,2022-05-31,Positive,2022
80221,2022-05-31,Positive,2022
80238,2022-05-31,Positive,2022
80204,2022-05-31,Positive,2022
80120,2022-05-31,Positive,2022
80120,2022-05-31,Negative,2022
80002,2022-05-31,Positive,2022
80238,2022-05-31,Positive,2022
80221,2022-05-31,Positive,2022
80016,2022-05-31,Positive,2022
80016,2022-05-31,Positive,2022
80002,2022-05-31,Positive,2022
80014,2022-05-31,Positive,2022
80002,2022-05-31,Negative,2022
80221,2022-05-31,Positive,2022
80234,2022-05-31,Positive,2022
80014,2022-05-31,Positive,2022
80221,2022-05-31,Positive,2022
80120,2022-05-31,Neutral,2022
80204,2022-05-31,Positive,2022
80204,2022-05-31,Negative,2022
80002,2022-05-31,Positive,2022
80219,2022-05-31,Positive,2022
80002,2022-05-31,Positive,2022
80002,2022-05-31,Positive,2022
80002,2022-05-31,Positive,2022
80238,2022-05-31,Positive,2022
80014,2022-05-31,Positive,2022
80204,2022-05-31,Neutral,2022
80002,2022-05-31,Positive,2022
80014,2022-05-31,Neutral,2022
80211,2022-05-31,Positive,2022
80002,2022-05-31,Positive,2022
80014,2022-05-30,Positive,2022
80120,2022-05-30,Positive,2022
80221,2022-05-30,Positive,2022
80221,2022-05-30,Positive,2022
80238,2022-05-30,Positive,2022
80238,2022-05-30,Positive,2022
80014,2022-05-30,Neutral,2022
80221,2022-05-30,Positive,2022
80016,2022-05-30,Positive,2022
80002,2022-05-30,Positive,2022
80016,2022-05-30,Positive,2022
80016,2022-05-30,Positive,2022
80120,2022-05-30,Positive,2022
80234,2022-05-30,Positive,2022
80014,2022-05-30,Negative,2022
80219,2022-05-30,Negative,2022
80204,2022-05-30,Positive,2022
80234,2022-05-30,Positive,2022
80002,2022-05-30,Positive,2022
80016,2022-05-30,Positive,2022
80234,2022-05-30,Positive,2022
80219,2022-05-30,Neutral,2022
80221,2022-05-30,Positive,2022
80002,2022-05-30,Positive,2022
80204,2022-05-30,Positive,2022
80014,2022-05-30,Neutral,2022
80234,2022-05-30,Negative,2022
80120,2022-05-30,Neutral,2022
80120,2022-05-30,Positive,2022
80016,2022-05-30,Positive,2022
80120,2022-05-30,Positive,2022
80219,2022-05-30,Positive,2022
80016,2022-05-30,Positive,2022
80238,2022-05-30,Positive,2022
80002,2022-05-30,Neutral,2022
80238,2022-05-30,Positive,2022
80234,2022-05-30,Positive,2022
80221,2022-05-30,Neutral,2022
80016,2022-05-30,Positive,2022
80238,2022-05-30,Neutral,2022
80120,2022-05-30,Neutral,2022
80120,2022-05-30,Neutral,2022
80238,2022-05-30,Neutral,2022
80204,2022-05-30,Positive,2022
80204,2022-05-30,Positive,2022
80016,2022-05-30,Neutral,2022
80211,2022-05-30,Positive,2022
80120,2022-05-30,Positive,2022
80221,2022-05-30,Positive,2022
80211,2022-05-30,Neutral,2022
80016,2022-05-30,Positive,2022
80204,2022-05-30,Neutral,2022
80204,2022-05-30,Positive,2022
80014,2022-05-30,Positive,2022
80211,2022-05-30,Positive,2022
80238,2022-05-30,Positive,2022
80120,2022-05-30,Positive,2022
80211,2022-05-30,Neutral,2022
80014,2022-05-30,Positive,2022
80016,2022-05-30,Neutral,2022
80204,2022-05-30,Positive,2022
80211,2022-05-30,Positive,2022
80120,2022-05-29,Neutral,2022
80120,2022-05-29,Positive,2022
80016,2022-05-29,Positive,2022
80204,2022-05-29,Positive,2022
80014,2022-05-29,Positive,2022
80120,2022-05-29,Positive,2022
80238,2022-05-29,Positive,2022
80016,2022-05-29,Neutral,2022
80016,2022-05-29,Positive,2022
80002,2022-05-29,Positive,2022
80234,2022-05-29,Positive,2022
80014,2022-05-29,Positive,2022
80221,2022-05-29,Positive,2022
80016,2022-05-29,Positive,2022
80204,2022-05-29,Positive,2022
80016,2022-05-29,Positive,2022
80014,2022-05-29,Positive,2022
80234,2022-05-29,Positive,2022
80002,2022-05-29,Neutral,2022
80014,2022-05-29,Negative,2022
80221,2022-05-29,Positive,2022
80120,2022-05-29,Neutral,2022
80120,2022-05-29,Positive,2022
80234,2022-05-29,Negative,2022
80221,2022-05-29,Positive,2022
80238,2022-05-29,Positive,2022
80204,2022-05-29,Positive,2022
80120,2022-05-29,Positive,2022
80204,2022-05-29,Negative,2022
80014,2022-05-29,Positive,2022
80120,2022-05-29,Positive,2022
80014,2022-05-29,Positive,2022
80120,2022-05-29,Positive,2022
80016,2022-05-29,Positive,2022
80221,2022-05-29,Negative,2022
80014,2022-05-29,Positive,2022
80016,2022-05-29,Positive,2022
80014,2022-05-29,Positive,2022
80002,2022-05-29,Positive,2022
80002,2022-05-29,Positive,2022
80002,2022-05-29,Negative,2022
80219,2022-05-29,Positive,2022
80238,2022-05-29,Positive,2022
80120,2022-05-29,Neutral,2022
80120,2022-05-29,Positive,2022
80221,2022-05-29,Positive,2022
80234,2022-05-29,Positive,2022
80016,2022-05-29,Positive,2022
80221,2022-05-29,Neutral,2022
80016,2022-05-29,Positive,2022
80238,2022-05-29,Positive,2022
80221,2022-05-29,Neutral,2022
80238,2022-05-29,Positive,2022
80120,2022-05-29,Positive,2022
80211,2022-05-29,Neutral,2022
80234,2022-05-29,Positive,2022
80014,2022-05-29,Positive,2022
80219,2022-05-29,Neutral,2022
80204,2022-05-29,Positive,2022
80238,2022-05-29,Positive,2022
80221,2022-05-29,Positive,2022
80211,2022-05-29,Neutral,2022
80234,2022-05-29,Positive,2022
80234,2022-05-29,Positive,2022
80219,2022-05-28,Positive,2022
80014,2022-05-28,Positive,2022
80120,2022-05-28,Positive,2022
80002,2022-05-28,Neutral,2022
80002,2022-05-28,Positive,2022
80211,2022-05-28,Positive,2022
80002,2022-05-28,Negative,2022
80211,2022-05-28,Positive,2022
80234,2022-05-28,Positive,2022
80234,2022-05-28,Neutral,2022
80204,2022-05-28,Positive,2022
80002,2022-05-28,Positive,2022
80211,2022-05-28,Positive,2022
80002,2022-05-28,Negative,2022
80014,2022-05-28,Negative,2022
80238,2022-05-28,Positive,2022
80002,2022-05-28,Neutral,2022
80234,2022-05-28,Positive,2022
80016,2022-05-28,Positive,2022
80120,2022-05-28,Positive,2022
80014,2022-05-28,Negative,2022
80211,2022-05-28,Positive,2022
80204,2022-05-28,Positive,2022
80014,2022-05-28,Positive,2022
80204,2022-05-28,Positive,2022
80221,2022-05-28,Positive,2022
80238,2022-05-28,Positive,2022
80014,2022-05-28,Positive,2022
80234,2022-05-28,Positive,2022
80016,2022-05-28,Positive,2022
80238,2022-05-28,Positive,2022
80204,2022-05-28,Neutral,2022
80120,2022-05-28,Neutral,2022
80234,2022-05-28,Positive,2022
80204,2022-05-28,Negative,2022
80211,2022-05-28,Neutral,2022
80219,2022-05-28,Neutral,2022
80204,2022-05-28,Neutral,2022
80002,2022-05-28,Neutral,2022
80211,2022-05-28,Positive,2022
80204,2022-05-28,Negative,2022
80234,2022-05-28,Neutral,2022
80211,2022-05-28,Positive,2022
80120,2022-05-28,Positive,2022
80234,2022-05-28,Positive,2022
80238,2022-05-28,Positive,2022
80234,2022-05-28,Neutral,2022
80204,2022-05-28,Positive,2022
80211,2022-05-28,Neutral,2022
80016,2022-05-28,Neutral,2022
80238,2022-05-28,Negative,2022
80014,2022-05-28,Positive,2022
80014,2022-05-28,Positive,2022
80016,2022-05-28,Positive,2022
80221,2022-05-28,Negative,2022
80014,2022-05-28,Neutral,2022
80016,2022-05-28,Positive,2022
80219,2022-05-28,Neutral,2022
80238,2022-05-28,Positive,2022
80120,2022-05-28,Positive,2022
80014,2022-05-27,Positive,2022
80016,2022-05-27,Neutral,2022
80211,2022-05-27,Positive,2022
80211,2022-05-27,Positive,2022
80002,2022-05-27,Positive,2022
80002,2022-05-27,Positive,2022
80234,2022-05-27,Positive,2022
80002,2022-05-27,Positive,2022
80120,2022-05-27,Positive,2022
80016,2022-05-27,Positive,2022
80238,2022-05-27,Neutral,2022
80238,2022-05-27,Neutral,2022
80016,2022-05-27,Positive,2022
80234,2022-05-27,Positive,2022
80120,2022-05-27,Positive,2022
80002,2022-05-27,Neutral,2022
80234,2022-05-27,Positive,2022
80204,2022-05-27,Positive,2022
80016,2022-05-27,Positive,2022
80016,2022-05-27,Negative,2022
80016,2022-05-27,Positive,2022
80234,2022-05-27,Positive,2022
80238,2022-05-27,Positive,2022
80014,2022-05-27,Positive,2022
80238,2022-05-27,Positive,2022
80211,2022-05-27,Positive,2022
80120,2022-05-27,Neutral,2022
80219,2022-05-27,Positive,2022
80234,2022-05-27,Positive,2022
80234,2022-05-27,Positive,2022
80002,2022-05-27,Positive,2022
80002,2022-05-27,Positive,2022
80219,2022-05-27,Positive,2022
80016,2022-05-27,Positive,2022
80120,2022-05-27,Positive,2022
80234,2022-05-27,Positive,2022
80211,2022-05-27,Neutral,2022
80211,2022-05-27,Positive,2022
80219,2022-05-27,Positive,2022
80211,2022-05-27,Positive,2022
80219,2022-05-27,Positive,2022
80221,2022-05-27,Negative,2022
80234,2022-05-27,Positive,2022
80204,2022-05-27,Neutral,2022
80120,2022-05-27,Neutral,2022
80014,2022-05-27,Neutral,2022
80221,2022-05-27,Positive,2022
80238,2022-05-27,Neutral,2022
80234,2022-05-27,Positive,2022
80219,2022-05-27,Negative,2022
80238,2022-05-27,Positive,2022
80014,2022-05-27,Positive,2022
80014,2022-05-27,Positive,2022
80219,2022-05-27,Positive,2022
80238,2022-05-27,Negative,2022
80234,2022-05-27,Positive,2022
80016,2022-05-27,Positive,2022
80204,2022-05-27,Neutral,2022
80002,2022-05-27,Positive,2022
80221,2022-05-27,Negative,2022
80238,2022-05-26,Negative,2022
80211,2022-05-26,Positive,2022
80204,2022-05-26,Positive,2022
80221,2022-05-26,Positive,2022
80204,2022-05-26,Negative,2022
80234,2022-05-26,Negative,2022
80002,2022-05-26,Positive,2022
80234,2022-05-26,Positive,2022
80211,2022-05-26,Positive,2022
80204,2022-05-26,Neutral,2022
80014,2022-05-26,Negative,2022
80204,2022-05-26,Neutral,2022
80120,2022-05-26,Neutral,2022
80221,2022-05-26,Neutral,2022
80238,2022-05-26,Positive,2022
80014,2022-05-26,Positive,2022
80002,2022-05-26,Positive,2022
80120,2022-05-26,Neutral,2022
80002,2022-05-26,Positive,2022
80221,2022-05-26,Neutral,2022
80234,2022-05-26,Positive,2022
80211,2022-05-26,Neutral,2022
80234,2022-05-26,Positive,2022
80014,2022-05-26,Neutral,2022
80014,2022-05-26,Neutral,2022
80204,2022-05-26,Positive,2022
80234,2022-05-26,Negative,2022
80221,2022-05-26,Positive,2022
80014,2022-05-26,Positive,2022
80120,2022-05-26,Neutral,2022
80204,2022-05-26,Positive,2022
80002,2022-05-26,Neutral,2022
80002,2022-05-26,Neutral,2022
80219,2022-05-26,Negative,2022
80120,2022-05-26,Positive,2022
80016,2022-05-26,Positive,2022
80016,2022-05-26,Positive,2022
80016,2022-05-26,Positive,2022
80204,2022-05-26,Positive,2022
80221,2022-05-26,Neutral,2022
80014,2022-05-26,Negative,2022
80219,2022-05-26,Positive,2022
80238,2022-05-26,Positive,2022
80016,2022-05-26,Positive,2022
80204,2022-05-26,Negative,2022
80211,2022-05-26,Positive,2022
80120,2022-05-26,Positive,2022
80016,2022-05-26,Neutral,2022
80211,2022-05-26,Neutral,2022
80238,2022-05-26,Neutral,2022
80204,2022-05-26,Positive,2022
80234,2022-05-26,Positive,2022
80014,2022-05-26,Negative,2022
80014,2022-05-25,Positive,2022
80238,2022-05-25,Positive,2022
80002,2022-05-25,Positive,2022
80120,2022-05-25,Positive,2022
80016,2022-05-25,Positive,2022
80219,2022-05-25,Negative,2022
80014,2022-05-25,Positive,2022
80016,2022-05-25,Positive,2022
80238,2022-05-25,Positive,2022
80014,2022-05-25,Negative,2022
80204,2022-05-25,Positive,2022
80204,2022-05-25,Positive,2022
80016,2022-05-25,Positive,2022
80221,2022-05-25,Negative,2022
80016,2022-05-25,Positive,2022
80016,2022-05-25,Neutral,2022
80002,2022-05-25,Positive,2022
80204,2022-05-25,Positive,2022
80002,2022-05-25,Neutral,2022
80016,2022-05-25,Neutral,2022
80238,2022-05-25,Neutral,2022
80219,2022-05-25,Positive,2022
80221,2022-05-25,Positive,2022
80234,2022-05-25,Neutral,2022
80120,2022-05-25,Positive,2022
80234,2022-05-25,Positive,2022
80120,2022-05-25,Negative,2022
80014,2022-05-25,Positive,2022
80238,2022-05-25,Negative,2022
80120,2022-05-25,Neutral,2022
80002,2022-05-25,Positive,2022
80120,2022-05-25,Neutral,2022
80204,2022-05-25,Positive,2022
80221,2022-05-25,Positive,2022
80002,2022-05-25,Positive,2022
80204,2022-05-25,Positive,2022
80016,2022-05-25,Positive,2022
80221,2022-05-25,Neutral,2022
80219,2022-05-25,Positive,2022
80120,2022-05-25,Negative,2022
80120,2022-05-25,Positive,2022
80014,2022-05-25,Positive,2022
80002,2022-05-25,Positive,2022
80016,2022-05-25,Positive,2022
80238,2022-05-25,Positive,2022
80238,2022-05-25,Positive,2022
80014,2022-05-25,Positive,2022
80014,2022-05-25,Positive,2022
80002,2022-05-25,Positive,2022
80219,2022-05-25,Positive,2022
80120,2022-05-25,Positive,2022
80016,2022-05-25,Neutral,2022
80211,2022-05-25,Positive,2022
80204,2022-05-24,Positive,2022
80002,2022-05-24,Positive,2022
80234,2022-05-24,Positive,2022
80234,2022-05-24,Positive,2022
80204,2022-05-24,Neutral,2022
80120,2022-05-24,Positive,2022
80221,2022-05-24,Positive,2022
80016,2022-05-24,Positive,2022
80204,2022-05-24,Positive,2022
80016,2022-05-24,Positive,2022
80016,2022-05-24,Positive,2022
80234,2022-05-24,Positive,2022
80238,2022-05-24,Negative,2022
80002,2022-05-24,Negative,2022
80234,2022-05-24,Positive,2022
80204,2022-05-24,Positive,2022
80016,2022-05-24,Positive,2022
80234,2022-05-24,Positive,2022
80204,2022-05-24,Positive,2022
80221,2022-05-24,Positive,2022
80221,2022-05-24,Positive,2022
80204,2022-05-24,Positive,2022
80238,2022-05-24,Negative,2022
80219,2022-05-24,Positive,2022
80204,2022-05-24,Positive,2022
80016,2022-05-24,Negative,2022
80014,2022-05-24,Positive,2022
80219,2022-05-24,Positive,2022
80219,2022-05-24,Neutral,2022
80016,2022-05-24,Positive,2022
80014,2022-05-24,Negative,2022
80238,2022-05-24,Positive,2022
80211,2022-05-24,Negative,2022
80204,2022-05-24,Negative,2022
80204,2022-05-24,Positive,2022
80204,2022-05-24,Positive,2022
80120,2022-05-24,Positive,2022
80120,2022-05-24,Positive,2022
80120,2022-05-24,Positive,2022
80204,2022-05-24,Neutral,2022
80002,2022-05-24,Positive,2022
80016,2022-05-24,Positive,2022
80120,2022-05-24,Positive,2022
80238,2022-05-24,Neutral,2022
80204,2022-05-24,Negative,2022
80221,2022-05-24,Positive,2022
80234,2022-05-24,Neutral,2022
80014,2022-05-24,Positive,2022
80014,2022-05-24,Neutral,2022
80002,2022-05-24,Negative,2022
80016,2022-05-24,Positive,2022
80221,2022-05-24,Positive,2022
80211,2022-05-24,Neutral,2022
80120,2022-05-24,Positive,2022
80238,2022-05-24,Neutral,2022
80120,2022-05-24,Neutral,2022
80219,2022-05-24,Neutral,2022
80211,2022-05-24,Positive,2022
80002,2022-05-24,Neutral,2022
80204,2022-05-24,Positive,2022
80204,2022-05-24,Negative,2022
80238,2022-05-24,Positive,2022
80002,2022-05-24,Neutral,2022
80120,2022-05-24,Neutral,2022
80234,2022-05-24,Neutral,2022
80234,2022-05-24,Positive,2022
80204,2022-05-24,Positive,2022
80002,2022-05-24,Positive,2022
80014,2022-05-24,Positive,2022
80002,2022-05-24,Positive,2022
80219,2022-05-24,Neutral,2022
80002,2022-05-24,Negative,2022
80016,2022-05-24,Positive,2022
80211,2022-05-24,Positive,2022
80221,2022-05-24,Positive,2022
80120,2022-05-24,Positive,2022
80014,2022-05-24,Neutral,2022
80016,2022-05-24,Positive,2022
80204,2022-05-24,Neutral,2022
80002,2022-05-24,Negative,2022
80016,2022-05-23,Neutral,2022
80016,2022-05-23,Negative,2022
80120,2022-05-23,Positive,2022
80238,2022-05-23,Positive,2022
80211,2022-05-23,Negative,2022
80014,2022-05-23,Positive,2022
80014,2022-05-23,Positive,2022
80002,2022-05-23,Negative,2022
80221,2022-05-23,Neutral,2022
80014,2022-05-23,Negative,2022
80234,2022-05-23,Positive,2022
80238,2022-05-23,Positive,2022
80234,2022-05-23,Positive,2022
80016,2022-05-23,Negative,2022
80234,2022-05-23,Positive,2022
80120,2022-05-23,Neutral,2022
80219,2022-05-23,Positive,2022
80016,2022-05-23,Positive,2022
80120,2022-05-23,Positive,2022
80002,2022-05-23,Positive,2022
80238,2022-05-23,Positive,2022
80238,2022-05-23,Negative,2022
80211,2022-05-23,Positive,2022
80221,2022-05-23,Positive,2022
80221,2022-05-23,Neutral,2022
80219,2022-05-23,Positive,2022
80120,2022-05-23,Positive,2022
80234,2022-05-23,Positive,2022
80219,2022-05-23,Negative,2022
80120,2022-05-23,Positive,2022
80014,2022-05-23,Neutral,2022
80234,2022-05-23,Positive,2022
80211,2022-05-23,Positive,2022
80120,2022-05-23,Positive,2022
80211,2022-05-23,Neutral,2022
80238,2022-05-23,Negative,2022
80002,2022-05-23,Positive,2022
80221,2022-05-23,Positive,2022
80014,2022-05-23,Neutral,2022
80211,2022-05-23,Positive,2022
80002,2022-05-23,Positive,2022
80014,2022-05-23,Positive,2022
80219,2022-05-23,Negative,2022
80002,2022-05-23,Neutral,2022
80002,2022-05-23,Positive,2022
80120,2022-05-23,Positive,2022
80120,2022-05-23,Negative,2022
80219,2022-05-23,Positive,2022
80204,2022-05-23,Neutral,2022
80238,2022-05-23,Positive,2022
80002,2022-05-23,Negative,2022
80002,2022-05-23,Neutral,2022
80211,2022-05-23,Positive,2022
80238,2022-05-23,Positive,2022
80238,2022-05-23,Positive,2022
80221,2022-05-23,Neutral,2022
80002,2022-05-23,Positive,2022
80014,2022-05-23,Positive,2022
80120,2022-05-23,Positive,2022
80219,2022-05-23,Neutral,2022
80014,2022-05-23,Negative,2022
80016,2022-05-23,Positive,2022
80211,2022-05-23,Positive,2022
80211,2022-05-23,Positive,2022
80234,2022-05-22,Positive,2022
80211,2022-05-22,Positive,2022
80204,2022-05-22,Positive,2022
80211,2022-05-22,Positive,2022
80234,2022-05-22,Negative,2022
80234,2022-05-22,Positive,2022
80234,2022-05-22,Positive,2022
80014,2022-05-22,Positive,2022
80234,2022-05-22,Negative,2022
80016,2022-05-22,Positive,2022
80120,2022-05-22,Positive,2022
80211,2022-05-22,Positive,2022
80120,2022-05-22,Neutral,2022
80120,2022-05-22,Positive,2022
80016,2022-05-22,Positive,2022
80002,2022-05-22,Positive,2022
80014,2022-05-22,Positive,2022
80219,2022-05-22,Positive,2022
80014,2022-05-22,Positive,2022
80221,2022-05-22,Negative,2022
80238,2022-05-22,Positive,2022
80238,2022-05-22,Positive,2022
80219,2022-05-22,Neutral,2022
80221,2022-05-22,Positive,2022
80238,2022-05-22,Positive,2022
80238,2022-05-22,Positive,2022
80219,2022-05-22,Neutral,2022
80211,2022-05-22,Negative,2022
80014,2022-05-22,Positive,2022
80219,2022-05-22,Neutral,2022
80014,2022-05-22,Positive,2022
80219,2022-05-22,Positive,2022
80234,2022-05-22,Positive,2022
80238,2022-05-22,Positive,2022
80204,2022-05-22,Positive,2022
80002,2022-05-22,Positive,2022
80204,2022-05-22,Positive,2022
80016,2022-05-22,Positive,2022
80014,2022-05-22,Positive,2022
80221,2022-05-22,Positive,2022
80238,2022-05-22,Positive,2022
80238,2022-05-22,Positive,2022
80204,2022-05-22,Positive,2022
80014,2022-05-22,Positive,2022
80204,2022-05-22,Positive,2022
80234,2022-05-22,Positive,2022
80211,2022-05-22,Positive,2022
80221,2022-05-22,Positive,2022
80211,2022-05-22,Positive,2022
80002,2022-05-22,Positive,2022
80120,2022-05-22,Positive,2022
80219,2022-05-22,Positive,2022
80219,2022-05-22,Neutral,2022
80014,2022-05-22,Positive,2022
80120,2022-05-22,Positive,2022
80211,2022-05-22,Positive,2022
80120,2022-05-22,Positive,2022
80221,2022-05-22,Neutral,2022
80221,2022-05-22,Neutral,2022
80234,2022-05-22,Positive,2022
80221,2022-05-22,Neutral,2022
80016,2022-05-22,Positive,2022
80219,2022-05-22,Positive,2022
80234,2022-05-22,Positive,2022
80014,2022-05-22,Positive,2022
80221,2022-05-22,Positive,2022
80120,2022-05-22,Negative,2022
80120,2022-05-22,Positive,2022
80016,2022-05-22,Positive,2022
80238,2022-05-22,Neutral,2022
80211,2022-05-22,Positive,2022
80211,2022-05-21,Negative,2022
80221,2022-05-21,Positive,2022
80221,2022-05-21,Positive,2022
80234,2022-05-21,Negative,2022
80221,2022-05-21,Positive,2022
80016,2022-05-21,Neutral,2022
80204,2022-05-21,Positive,2022
80234,2022-05-21,Positive,2022
80014,2022-05-21,Neutral,2022
80014,2022-05-21,Positive,2022
80016,2022-05-21,Negative,2022
80120,2022-05-21,Positive,2022
80238,2022-05-21,Positive,2022
80016,2022-05-21,Positive,2022
80211,2022-05-21,Negative,2022
